plan,total_district_num,total_elected,dist_num,mode,H_vk_avg_prop,H_prop_census
200,80,1,72,cambridge,0.99,0.17045995367677388
200,80,1,73,cambridge,0.97,0.16902419346388792
200,80,1,74,cambridge,0.96,0.1846219690685153
200,80,1,75,cambridge,0.99,0.48516667957410786
200,80,1,76,cambridge,0.99,0.589940351603721
200,80,1,77,cambridge,1.0,0.5123623694848969
200,80,1,78,cambridge,0.95,0.3319549786009062
200,80,1,79,cambridge,0.98,0.17867180288473936
400,80,1,0,cambridge,1.0,0.3510770030815649
400,80,1,1,cambridge,0.98,0.31658593338008795
400,80,1,2,cambridge,0.97,0.41237475166277965
400,80,1,3,cambridge,1.0,0.5144598315919235
400,80,1,4,cambridge,0.97,0.22103626696419837
400,80,1,5,cambridge,0.96,0.618814649906334
400,80,1,6,cambridge,0.97,0.22847657526514364
400,80,1,7,cambridge,0.97,0.34655844382675693
400,80,1,8,cambridge,1.0,0.5191050978447824
400,80,1,9,cambridge,0.98,0.2783611707163571
400,80,1,10,cambridge,0.98,0.21856743779554594
400,80,1,11,cambridge,0.95,0.11968296368315412
400,80,1,12,cambridge,0.98,0.4298531363178322
400,80,1,13,cambridge,0.97,0.3009813380161357
400,80,1,14,cambridge,0.98,0.5346418828903128
400,80,1,15,cambridge,0.98,0.1260109988618394
400,80,1,16,cambridge,0.99,0.6165810748970356
400,80,1,17,cambridge,0.97,0.3011238716901774
400,80,1,18,cambridge,0.96,0.24082685164333423
400,80,1,19,cambridge,0.99,0.21342387981048874
400,80,1,20,cambridge,0.98,0.21079021367775086
400,80,1,21,cambridge,0.97,0.4513883715501785
400,80,1,22,cambridge,0.96,0.5219514901125839
400,80,1,23,cambridge,0.99,0.3369210421901865
400,80,1,24,cambridge,0.97,0.5184404913261392
400,80,1,25,cambridge,1.0,0.2878787878787879
400,80,1,26,cambridge,0.94,0.6509832641657851
400,80,1,27,cambridge,0.95,0.15423077130194562
400,80,1,28,cambridge,0.97,0.3635752019644082
400,80,1,29,cambridge,0.93,0.46974186201242474
400,80,1,30,cambridge,0.98,0.4877341091313172
400,80,1,31,cambridge,0.98,0.4616191759206084
400,80,1,32,cambridge,0.96,0.20517812934963928
400,80,1,33,cambridge,0.92,0.32375439321893734
400,80,1,34,cambridge,1.0,0.20801244395273125
400,80,1,35,cambridge,1.0,0.5560686213724274
400,80,1,36,cambridge,1.0,0.22184882928849056
400,80,1,37,cambridge,0.99,0.41513533799825403
400,80,1,38,cambridge,0.98,0.42803206849054687
400,80,1,39,cambridge,0.95,0.49072027338624086
400,80,1,40,cambridge,0.98,0.4255650992333099
400,80,1,41,cambridge,0.98,0.5054714815008089
400,80,1,42,cambridge,0.98,0.3665033864713937
400,80,1,43,cambridge,0.95,0.6562432915921288
400,80,1,44,cambridge,0.98,0.33033863689854054
400,80,1,45,cambridge,0.97,0.21640375584532484
400,80,1,46,cambridge,0.99,0.13499360851929018
400,80,1,47,cambridge,0.98,0.18120243075768044
400,80,1,48,cambridge,0.99,0.4497535918925853
400,80,1,49,cambridge,0.96,0.34178585315104193
400,80,1,50,cambridge,0.98,0.18931698108426562
400,80,1,51,cambridge,0.98,0.5107245072743436
400,80,1,52,cambridge,0.97,0.22561080580017215
400,80,1,53,cambridge,1.0,0.17974525788344023
400,80,1,54,cambridge,0.97,0.12620611228816353
400,80,1,55,cambridge,0.96,0.6203261685431594
400,80,1,56,cambridge,0.97,0.29186847644329517
400,80,1,57,cambridge,0.97,0.42828461828801795
400,80,1,58,cambridge,0.97,0.19147820936516383
400,80,1,59,cambridge,0.99,0.14242448553893056
400,80,1,60,cambridge,0.93,0.3648869169195326
400,80,1,61,cambridge,1.0,0.327594956995566
400,80,1,62,cambridge,0.95,0.2715415356262895
400,80,1,63,cambridge,0.98,0.4320666024806026
400,80,1,64,cambridge,1.0,0.28310973423478036
400,80,1,65,cambridge,1.0,0.8683928293936777
400,80,1,66,cambridge,0.98,0.48296871224783106
400,80,1,67,cambridge,0.98,0.3605475160375951
400,80,1,68,cambridge,0.98,0.3701289803402769
400,80,1,69,cambridge,0.94,0.5664954652567123
400,80,1,70,cambridge,1.0,0.48363007849663936
400,80,1,71,cambridge,0.98,0.1875128055603713
400,80,1,72,cambridge,0.96,0.16883907517339833
400,80,1,73,cambridge,0.99,0.17702404016699866
400,80,1,74,cambridge,0.94,0.24542815517091415
400,80,1,75,cambridge,0.99,0.316001582229711
400,80,1,76,cambridge,0.97,0.2190258791610143
400,80,1,77,cambridge,0.98,0.685918574143215
400,80,1,78,cambridge,0.98,0.19114368663519934
400,80,1,79,cambridge,0.95,0.14673296508730824
600,80,1,0,cambridge,0.98,0.5143368052053547
600,80,1,1,cambridge,0.96,0.28197063941278827
600,80,1,2,cambridge,0.96,0.6085124074738318
600,80,1,3,cambridge,0.97,0.4958973989406332
600,80,1,4,cambridge,0.99,0.38856267171862446
600,80,1,5,cambridge,0.98,0.631973914206062
600,80,1,6,cambridge,1.0,0.18939469966573774
600,80,1,7,cambridge,0.98,0.45476765271344927
600,80,1,8,cambridge,0.99,0.40117559280085896
600,80,1,9,cambridge,0.98,0.3102623494284897
600,80,1,10,cambridge,0.98,0.21483925830449735
600,80,1,11,cambridge,0.98,0.11968296368315412
600,80,1,12,cambridge,0.96,0.36666774146342673
600,80,1,13,cambridge,0.97,0.2973120146276762
600,80,1,14,cambridge,0.98,0.4104456953031282
600,80,1,15,cambridge,0.98,0.12301736802049068
600,80,1,16,cambridge,0.97,0.5916302178204863
600,80,1,17,cambridge,0.98,0.6007329867762019
600,80,1,18,cambridge,0.96,0.20689971159989512
600,80,1,19,cambridge,0.96,0.262340322482998
600,80,1,20,cambridge,0.98,0.24199012264591832
600,80,1,21,cambridge,0.99,0.3405982218562817
600,80,1,22,cambridge,0.99,0.30544578862481514
600,80,1,23,cambridge,0.96,0.191703866783449
600,80,1,24,cambridge,0.96,0.22894460210935139
600,80,1,25,cambridge,0.98,0.18581382747330744
600,80,1,26,cambridge,0.96,0.6509832641657851
600,80,1,27,cambridge,0.95,0.4834634860199179
600,80,1,28,cambridge,0.97,0.44282467355619487
600,80,1,29,cambridge,0.98,0.33367617207429195
600,80,1,30,cambridge,0.99,0.5333259538801337
600,80,1,31,cambridge,0.98,0.38552873261611126
600,80,1,32,cambridge,1.0,0.1249655649107693
600,80,1,33,cambridge,0.95,0.17350450996079486
600,80,1,34,cambridge,0.97,0.4105541732870798
600,80,1,35,cambridge,0.95,0.28577424041123956
600,80,1,36,cambridge,0.98,0.2726104360686424
600,80,1,37,cambridge,0.97,0.135796659914185
600,80,1,38,cambridge,0.99,0.19732228657507206
600,80,1,39,cambridge,1.0,0.4505335345672148
600,80,1,40,cambridge,0.97,0.3189646161733305
600,80,1,41,cambridge,0.98,0.22665280654915482
600,80,1,42,cambridge,0.97,0.36068469443494333
600,80,1,43,cambridge,0.97,0.4993918229111753
600,80,1,44,cambridge,0.94,0.20643514425531384
600,80,1,45,cambridge,0.99,0.3999126901507774
600,80,1,46,cambridge,0.96,0.2723547669477414
600,80,1,47,cambridge,0.96,0.14422533527506684
600,80,1,48,cambridge,0.98,0.4372138619665073
600,80,1,49,cambridge,0.95,0.4219422978489657
600,80,1,50,cambridge,1.0,0.19003077552162356
600,80,1,51,cambridge,1.0,0.6781542841326954
600,80,1,52,cambridge,0.97,0.26226133375616073
600,80,1,53,cambridge,1.0,0.20784572366090165
600,80,1,54,cambridge,0.97,0.2235192928460769
600,80,1,55,cambridge,0.96,0.417029591659194
600,80,1,56,cambridge,0.99,0.21983296684929932
600,80,1,57,cambridge,0.98,0.4847653737860667
600,80,1,58,cambridge,0.97,0.14220637995353008
600,80,1,59,cambridge,0.98,0.6187026385588846
600,80,1,60,cambridge,0.98,0.6093606837264494
600,80,1,61,cambridge,0.99,0.2680741194795821
600,80,1,62,cambridge,0.95,0.12441923819901927
600,80,1,63,cambridge,0.97,0.875739356599447
600,80,1,64,cambridge,0.98,0.4162725783755104
600,80,1,65,cambridge,0.99,0.47031089223460515
600,80,1,66,cambridge,0.98,0.5829085221984112
600,80,1,67,cambridge,0.99,0.6034753730414846
600,80,1,68,cambridge,1.0,0.42710549430315337
600,80,1,69,cambridge,0.99,0.3624546091777739
600,80,1,70,cambridge,0.96,0.30984355183943135
600,80,1,71,cambridge,0.98,0.3468578101807387
600,80,1,72,cambridge,0.97,0.1418563552841169
600,80,1,73,cambridge,0.97,0.5880256132746815
600,80,1,74,cambridge,0.96,0.13309076377861673
600,80,1,75,cambridge,0.97,0.30385904198982727
600,80,1,76,cambridge,0.98,0.530697923723856
600,80,1,77,cambridge,0.97,0.32383552158512874
600,80,1,78,cambridge,0.97,0.24083112536605772
600,80,1,79,cambridge,0.98,0.2012603091192597
800,80,1,0,cambridge,0.95,0.33447567567567565
800,80,1,1,cambridge,0.98,0.20843755749941567
800,80,1,2,cambridge,0.99,0.5027432323984663
800,80,1,3,cambridge,0.96,0.23521334715267636
800,80,1,4,cambridge,0.98,0.39582196266783104
800,80,1,5,cambridge,0.95,0.20929088443066085
800,80,1,6,cambridge,0.96,0.30675014947702456
800,80,1,7,cambridge,0.99,0.5265358209336157
800,80,1,8,cambridge,0.98,0.46055832013031933
800,80,1,9,cambridge,0.99,0.26540033336010926
800,80,1,10,cambridge,0.97,0.18573697628168337
800,80,1,11,cambridge,1.0,0.24762656562467109
800,80,1,12,cambridge,0.98,0.3613597480845999
800,80,1,13,cambridge,0.98,0.40486742928799585
800,80,1,14,cambridge,0.96,0.2086454781066703
800,80,1,15,cambridge,1.0,0.17117938584274506
800,80,1,16,cambridge,0.96,0.27953071256930156
800,80,1,17,cambridge,0.98,0.7636237721291761
800,80,1,18,cambridge,0.99,0.4672952963092035
800,80,1,19,cambridge,0.97,0.19900146950579028
800,80,1,20,cambridge,0.98,0.11856253893943483
800,80,1,21,cambridge,0.98,0.3536990607828109
800,80,1,22,cambridge,0.98,0.5566509366586444
800,80,1,23,cambridge,0.98,0.16158520600232795
800,80,1,24,cambridge,0.98,0.22943375026334475
800,80,1,25,cambridge,0.99,0.2516806417090074
800,80,1,26,cambridge,0.99,0.46698060912580047
800,80,1,27,cambridge,0.99,0.3224207961007311
800,80,1,28,cambridge,0.98,0.47314130951201355
800,80,1,29,cambridge,0.99,0.4985042488972685
800,80,1,30,cambridge,0.98,0.38759487767143175
800,80,1,31,cambridge,0.99,0.2674120440535014
800,80,1,32,cambridge,0.98,0.1336434047124579
800,80,1,33,cambridge,0.97,0.27333604217347485
800,80,1,34,cambridge,0.96,0.20733358506850794
800,80,1,35,cambridge,0.97,0.2910815484623719
800,80,1,36,cambridge,0.99,0.39105851511844064
800,80,1,37,cambridge,0.97,0.17998153000856243
800,80,1,38,cambridge,0.97,0.3493479967758512
800,80,1,39,cambridge,0.98,0.4895048678791209
800,80,1,40,cambridge,0.99,0.5508920044217951
800,80,1,41,cambridge,0.96,0.28146782991245933
800,80,1,42,cambridge,0.98,0.3156290521726103
800,80,1,43,cambridge,0.98,0.23742028164253368
800,80,1,44,cambridge,1.0,0.5944846329514601
800,80,1,45,cambridge,0.98,0.12498402862071169
800,80,1,46,cambridge,1.0,0.12943903395448025
800,80,1,47,cambridge,0.96,0.4166803583303994
800,80,1,48,cambridge,0.97,0.47281334073766557
800,80,1,49,cambridge,0.97,0.3219032401147908
800,80,1,50,cambridge,0.99,0.22616908332300575
800,80,1,51,cambridge,0.98,0.48565460072973476
800,80,1,52,cambridge,0.96,0.2482473932370931
800,80,1,53,cambridge,0.99,0.4198008940120839
800,80,1,54,cambridge,0.98,0.13364183391413115
800,80,1,55,cambridge,0.97,0.5437032353815778
800,80,1,56,cambridge,1.0,0.38709311644903505
800,80,1,57,cambridge,0.96,0.36639651724110234
800,80,1,58,cambridge,0.96,0.13116068351306936
800,80,1,59,cambridge,0.95,0.6849079498244176
800,80,1,60,cambridge,0.99,0.50378392826259
800,80,1,61,cambridge,0.98,0.4045314597404811
800,80,1,62,cambridge,0.98,0.18616196006292982
800,80,1,63,cambridge,1.0,0.1897674976090534
800,80,1,64,cambridge,0.94,0.3234575025827444
800,80,1,65,cambridge,0.99,0.5470375197696163
800,80,1,66,cambridge,0.99,0.4094133003428356
800,80,1,67,cambridge,0.95,0.651290651106874
800,80,1,68,cambridge,0.98,0.4324540268222503
800,80,1,69,cambridge,0.97,0.35418789433265235
800,80,1,70,cambridge,0.99,0.466359153397495
800,80,1,71,cambridge,0.98,0.21482043173824658
800,80,1,72,cambridge,0.99,0.14432479021983574
800,80,1,73,cambridge,0.96,0.566670872328477
800,80,1,74,cambridge,0.98,0.1822657009375098
800,80,1,75,cambridge,0.99,0.8378164145745621
800,80,1,76,cambridge,0.98,0.5091236510377644
800,80,1,77,cambridge,0.99,0.7020702022452834
800,80,1,78,cambridge,0.98,0.3979035254605572
800,80,1,79,cambridge,0.98,0.12831781724046423
000,80,1,0,slate_pl,0.97,0.5211200970982005
000,80,1,1,slate_pl,0.95,0.38908298781386147
000,80,1,2,slate_pl,0.93,0.27830612310356995
000,80,1,3,slate_pl,0.98,0.48728659595855117
000,80,1,4,slate_pl,0.96,0.3636260025222556
000,80,1,5,slate_pl,0.99,0.18284971132225622
000,80,1,6,slate_pl,0.97,0.5664526844919234
000,80,1,7,slate_pl,0.99,0.551810893144927
000,80,1,8,slate_pl,0.98,0.2674477757770044
000,80,1,9,slate_pl,0.96,0.2169955836579046
000,80,1,10,slate_pl,0.98,0.21722030539302944
000,80,1,11,slate_pl,0.99,0.11448304568684432
000,80,1,12,slate_pl,0.98,0.6849022298189326
000,80,1,13,slate_pl,0.98,0.49487223784021483
000,80,1,14,slate_pl,0.98,0.33530763063766805
000,80,1,15,slate_pl,0.98,0.4413089452009053
000,80,1,16,slate_pl,0.97,0.6562450693302312
000,80,1,17,slate_pl,0.96,0.4552533054064668
000,80,1,18,slate_pl,0.96,0.18777405554192317
000,80,1,19,slate_pl,1.0,0.32008610820765515
000,80,1,20,slate_pl,0.98,0.2461852603451101
000,80,1,21,slate_pl,1.0,0.3874818323733649
000,80,1,22,slate_pl,1.0,0.45580431306992464
000,80,1,23,slate_pl,0.98,0.18622921788981073
000,80,1,24,slate_pl,0.98,0.14799063150021566
000,80,1,25,slate_pl,0.95,0.23851938742261322
000,80,1,26,slate_pl,0.97,0.8426354492265768
000,80,1,27,slate_pl,0.97,0.1950150695812071
000,80,1,28,slate_pl,0.98,0.5850893471236326
000,80,1,29,slate_pl,0.96,0.19734840796730488
000,80,1,30,slate_pl,0.98,0.34257486367320716
000,80,1,31,slate_pl,1.0,0.48265696527097235
000,80,1,32,slate_pl,1.0,0.4036190989040869
000,80,1,33,slate_pl,0.99,0.18168575284172403
000,80,1,34,slate_pl,0.99,0.3961545173481693
000,80,1,35,slate_pl,1.0,0.5128481783875765
000,80,1,36,slate_pl,0.97,0.3948116947096206
000,80,1,37,slate_pl,0.98,0.2564851585111395
000,80,1,38,slate_pl,0.94,0.2186827090052096
000,80,1,39,slate_pl,0.98,0.47079947988284016
000,80,1,40,slate_pl,0.98,0.5600844039637811
000,80,1,41,slate_pl,0.98,0.5172917069641606
000,80,1,42,slate_pl,0.99,0.31143708602297737
000,80,1,43,slate_pl,0.98,0.6316368018859179
000,80,1,44,slate_pl,0.96,0.1855336368234699
000,80,1,45,slate_pl,0.99,0.22698532565366228
000,80,1,46,slate_pl,0.98,0.25183233013940576
000,80,1,47,slate_pl,0.96,0.19531531722631143
000,80,1,48,slate_pl,0.98,0.2763680908607422
000,80,1,49,slate_pl,0.99,0.3270865854508977
000,80,1,50,slate_pl,0.95,0.1858425223757015
000,80,1,51,slate_pl,0.98,0.4349723733561339
000,80,1,52,slate_pl,0.96,0.15596062685192
000,80,1,53,slate_pl,0.98,0.27411750544192437
000,80,1,54,slate_pl,0.98,0.15757260570392187
000,80,1,55,slate_pl,0.99,0.4801847032068953
000,80,1,56,slate_pl,0.92,0.5974965965814552
000,80,1,57,slate_pl,0.97,0.6011320428153413
000,80,1,58,slate_pl,0.95,0.25583754582479673
000,80,1,59,slate_pl,0.98,0.1686367640247282
000,80,1,60,slate_pl,0.97,0.5328561133019686
000,80,1,61,slate_pl,0.96,0.291067530074523
000,80,1,62,slate_pl,0.94,0.11589316920031548
000,80,1,63,slate_pl,0.99,0.17096402973154345
000,80,1,64,slate_pl,0.99,0.492694000555137
000,80,1,65,slate_pl,0.98,0.4500394334850268
000,80,1,66,slate_pl,0.97,0.3823337047310555
000,80,1,67,slate_pl,0.98,0.22528508647690576
000,80,1,68,slate_pl,0.98,0.4413894408964265
000,80,1,69,slate_pl,0.98,0.4277832905494316
000,80,1,70,slate_pl,0.98,0.3822788215319881
000,80,1,71,slate_pl,0.98,0.12194272871780826
000,80,1,72,slate_pl,0.99,0.5202312749440698
000,80,1,73,slate_pl,0.96,0.2330859428038561
000,80,1,74,slate_pl,0.99,0.25432253445498476
000,80,1,75,slate_pl,1.0,0.2443815942770658
000,80,1,76,slate_pl,0.98,0.4894308226405702
000,80,1,77,slate_pl,0.97,0.36778504371640686
000,80,1,78,slate_pl,0.99,0.32557005777961207
000,80,1,79,slate_pl,0.96,0.20502181630938507
200,80,1,0,slate_pl,0.97,0.17343238836052788
200,80,1,1,slate_pl,0.96,0.31658593338008795
200,80,1,2,slate_pl,1.0,0.256285979622587
200,80,1,3,slate_pl,0.98,0.4591545780855086
200,80,1,4,slate_pl,0.99,0.3416112022001113
200,80,1,5,slate_pl,0.96,0.616644096672382
200,80,1,6,slate_pl,0.98,0.33437999390709927
200,80,1,7,slate_pl,0.94,0.4605525782661198
200,80,1,8,slate_pl,0.95,0.5114298062944481
200,80,1,9,slate_pl,0.99,0.2845090696566951
200,80,1,10,slate_pl,1.0,0.1541038435164883
200,80,1,11,slate_pl,0.98,0.21560925538699194
200,80,1,12,slate_pl,0.97,0.3316515565620608
200,80,1,13,slate_pl,1.0,0.46509487821854706
200,80,1,14,slate_pl,0.96,0.507201701341525
200,80,1,15,slate_pl,1.0,0.32651085238800026
200,80,1,16,slate_pl,0.99,0.4351536138554964
200,80,1,17,slate_pl,0.97,0.2531588322935798
200,80,1,18,slate_pl,0.96,0.14196480615025914
200,80,1,19,slate_pl,0.98,0.28655827535600337
200,80,1,20,slate_pl,0.98,0.24687745586000942
200,80,1,21,slate_pl,0.99,0.6871926158688636
200,80,1,22,slate_pl,0.97,0.32604426020246957
200,80,1,23,slate_pl,0.98,0.3999951401525992
200,80,1,24,slate_pl,0.97,0.38226527383356934
200,80,1,25,slate_pl,0.96,0.27608137539684396
200,80,1,26,slate_pl,0.97,0.3194519905824198
200,80,1,27,slate_pl,0.97,0.11357974515869253
200,80,1,28,slate_pl,0.98,0.8830823067885578
200,80,1,29,slate_pl,1.0,0.48148053586063744
200,80,1,30,slate_pl,0.98,0.3690108073355173
200,80,1,31,slate_pl,1.0,0.48265696527097235
200,80,1,32,slate_pl,0.99,0.24089946301845733
200,80,1,33,slate_pl,0.98,0.14438305997245524
200,80,1,34,slate_pl,0.97,0.18096770868844791
200,80,1,35,slate_pl,0.98,0.2674329844871613
200,80,1,36,slate_pl,0.97,0.2958050058163906
200,80,1,37,slate_pl,0.97,0.11354904542631784
200,80,1,38,slate_pl,0.99,0.5930179496919159
200,80,1,39,slate_pl,0.99,0.6160134823085213
200,80,1,40,slate_pl,0.98,0.49661885833068503
200,80,1,41,slate_pl,0.96,0.49574854209129526
200,80,1,42,slate_pl,0.98,0.2916686994009639
200,80,1,43,slate_pl,0.94,0.39233686335334583
200,80,1,44,slate_pl,0.98,0.26246099973024284
200,80,1,45,slate_pl,0.98,0.21751457051037637
200,80,1,46,slate_pl,0.99,0.23446437805799752
200,80,1,47,slate_pl,0.97,0.17580278693476575
200,80,1,48,slate_pl,0.95,0.3148179224702131
200,80,1,49,slate_pl,1.0,0.43185057923683284
200,80,1,50,slate_pl,0.99,0.12044038376603682
200,80,1,51,slate_pl,0.99,0.4929945251440238
200,80,1,52,slate_pl,1.0,0.13451240930012728
200,80,1,53,slate_pl,0.97,0.3230162091800366
200,80,1,54,slate_pl,0.95,0.1813169324284086
200,80,1,55,slate_pl,0.96,0.4496491173673984
200,80,1,56,slate_pl,0.96,0.23344848166056364
200,80,1,57,slate_pl,0.99,0.3994876292466765
200,80,1,58,slate_pl,0.99,0.22752600862725197
200,80,1,59,slate_pl,1.0,0.3407388271764402
200,80,1,60,slate_pl,0.96,0.49656244304489583
200,80,1,61,slate_pl,0.96,0.1678855505227999
200,80,1,62,slate_pl,0.97,0.1884596582158045
200,80,1,63,slate_pl,1.0,0.4624918153008041
200,80,1,64,slate_pl,0.98,0.5672419019293395
200,80,1,65,slate_pl,0.98,0.6430840628205511
200,80,1,66,slate_pl,0.99,0.5476959063100673
200,80,1,67,slate_pl,0.98,0.4446747077101257
200,80,1,68,slate_pl,0.97,0.39977195638927465
200,80,1,69,slate_pl,0.97,0.6325803374264919
200,80,1,70,slate_pl,0.97,0.4752646883388011
200,80,1,71,slate_pl,0.96,0.21234472841495503
200,80,1,72,slate_pl,0.98,0.17045995367677388
200,80,1,73,slate_pl,0.98,0.16902419346388792
200,80,1,74,slate_pl,0.99,0.1846219690685153
200,80,1,75,slate_pl,0.98,0.48516667957410786
200,80,1,76,slate_pl,0.99,0.589940351603721
200,80,1,77,slate_pl,0.99,0.5123623694848969
200,80,1,78,slate_pl,0.98,0.3319549786009062
200,80,1,79,slate_pl,1.0,0.17867180288473936
400,80,1,0,slate_pl,0.99,0.3510770030815649
400,80,1,1,slate_pl,0.97,0.31658593338008795
400,80,1,2,slate_pl,0.97,0.41237475166277965
400,80,1,3,slate_pl,0.98,0.5144598315919235
400,80,1,4,slate_pl,0.98,0.22103626696419837
400,80,1,5,slate_pl,0.96,0.618814649906334
400,80,1,6,slate_pl,0.98,0.22847657526514364
400,80,1,7,slate_pl,0.98,0.34655844382675693
400,80,1,8,slate_pl,0.98,0.5191050978447824
400,80,1,9,slate_pl,1.0,0.2783611707163571
400,80,1,10,slate_pl,0.98,0.21856743779554594
400,80,1,11,slate_pl,0.97,0.11968296368315412
400,80,1,12,slate_pl,0.98,0.4298531363178322
400,80,1,13,slate_pl,1.0,0.3009813380161357
400,80,1,14,slate_pl,0.98,0.5346418828903128
400,80,1,15,slate_pl,0.94,0.1260109988618394
400,80,1,16,slate_pl,0.97,0.6165810748970356
400,80,1,17,slate_pl,0.96,0.3011238716901774
400,80,1,18,slate_pl,0.99,0.24082685164333423
400,80,1,19,slate_pl,1.0,0.21342387981048874
400,80,1,20,slate_pl,0.99,0.21079021367775086
400,80,1,21,slate_pl,0.97,0.4513883715501785
400,80,1,22,slate_pl,0.97,0.5219514901125839
400,80,1,23,slate_pl,0.95,0.3369210421901865
400,80,1,24,slate_pl,0.97,0.5184404913261392
400,80,1,25,slate_pl,0.99,0.2878787878787879
400,80,1,26,slate_pl,0.95,0.6509832641657851
400,80,1,27,slate_pl,0.97,0.15423077130194562
400,80,1,28,slate_pl,0.95,0.3635752019644082
400,80,1,29,slate_pl,0.97,0.46974186201242474
400,80,1,30,slate_pl,0.97,0.4877341091313172
400,80,1,31,slate_pl,1.0,0.4616191759206084
400,80,1,32,slate_pl,0.97,0.20517812934963928
400,80,1,33,slate_pl,0.99,0.32375439321893734
400,80,1,34,slate_pl,0.99,0.20801244395273125
400,80,1,35,slate_pl,0.95,0.5560686213724274
400,80,1,36,slate_pl,0.98,0.22184882928849056
400,80,1,37,slate_pl,0.98,0.41513533799825403
400,80,1,38,slate_pl,0.96,0.42803206849054687
400,80,1,39,slate_pl,0.98,0.49072027338624086
400,80,1,40,slate_pl,0.94,0.4255650992333099
400,80,1,41,slate_pl,0.99,0.5054714815008089
400,80,1,42,slate_pl,0.97,0.3665033864713937
400,80,1,43,slate_pl,0.96,0.6562432915921288
400,80,1,44,slate_pl,0.96,0.33033863689854054
400,80,1,45,slate_pl,0.98,0.21640375584532484
400,80,1,46,slate_pl,0.97,0.13499360851929018
400,80,1,47,slate_pl,0.98,0.18120243075768044
400,80,1,48,slate_pl,0.97,0.4497535918925853
400,80,1,49,slate_pl,0.98,0.34178585315104193
400,80,1,50,slate_pl,0.98,0.18931698108426562
400,80,1,51,slate_pl,1.0,0.5107245072743436
400,80,1,52,slate_pl,0.96,0.22561080580017215
400,80,1,53,slate_pl,0.98,0.17974525788344023
400,80,1,54,slate_pl,0.98,0.12620611228816353
400,80,1,55,slate_pl,0.95,0.6203261685431594
400,80,1,56,slate_pl,0.98,0.29186847644329517
400,80,1,57,slate_pl,0.97,0.42828461828801795
400,80,1,58,slate_pl,0.98,0.19147820936516383
400,80,1,59,slate_pl,0.98,0.14242448553893056
400,80,1,60,slate_pl,0.99,0.3648869169195326
400,80,1,61,slate_pl,0.96,0.327594956995566
400,80,1,62,slate_pl,1.0,0.2715415356262895
400,80,1,63,slate_pl,0.98,0.4320666024806026
400,80,1,64,slate_pl,0.99,0.28310973423478036
400,80,1,65,slate_pl,0.96,0.8683928293936777
400,80,1,66,slate_pl,0.95,0.48296871224783106
400,80,1,67,slate_pl,0.99,0.3605475160375951
400,80,1,68,slate_pl,1.0,0.3701289803402769
400,80,1,69,slate_pl,0.99,0.5664954652567123
400,80,1,70,slate_pl,0.99,0.48363007849663936
400,80,1,71,slate_pl,0.98,0.1875128055603713
400,80,1,72,slate_pl,0.98,0.16883907517339833
400,80,1,73,slate_pl,0.98,0.17702404016699866
400,80,1,74,slate_pl,0.97,0.24542815517091415
400,80,1,75,slate_pl,0.97,0.316001582229711
400,80,1,76,slate_pl,0.95,0.2190258791610143
400,80,1,77,slate_pl,0.99,0.685918574143215
400,80,1,78,slate_pl,0.97,0.19114368663519934
400,80,1,79,slate_pl,0.97,0.14673296508730824
600,80,1,0,slate_pl,0.95,0.5143368052053547
600,80,1,1,slate_pl,0.98,0.28197063941278827
600,80,1,2,slate_pl,0.99,0.6085124074738318
600,80,1,3,slate_pl,0.98,0.4958973989406332
600,80,1,4,slate_pl,0.99,0.38856267171862446
600,80,1,5,slate_pl,0.98,0.631973914206062
600,80,1,6,slate_pl,0.98,0.18939469966573774
600,80,1,7,slate_pl,1.0,0.45476765271344927
600,80,1,8,slate_pl,0.96,0.40117559280085896
600,80,1,9,slate_pl,1.0,0.3102623494284897
600,80,1,10,slate_pl,0.99,0.21483925830449735
600,80,1,11,slate_pl,1.0,0.11968296368315412
600,80,1,12,slate_pl,0.93,0.36666774146342673
600,80,1,13,slate_pl,0.99,0.2973120146276762
600,80,1,14,slate_pl,0.94,0.4104456953031282
600,80,1,15,slate_pl,0.95,0.12301736802049068
600,80,1,16,slate_pl,1.0,0.5916302178204863
600,80,1,17,slate_pl,0.98,0.6007329867762019
600,80,1,18,slate_pl,0.98,0.20689971159989512
600,80,1,19,slate_pl,0.99,0.262340322482998
600,80,1,20,slate_pl,0.95,0.24199012264591832
600,80,1,21,slate_pl,0.96,0.3405982218562817
600,80,1,22,slate_pl,0.97,0.30544578862481514
600,80,1,23,slate_pl,0.97,0.191703866783449
600,80,1,24,slate_pl,1.0,0.22894460210935139
600,80,1,25,slate_pl,0.96,0.18581382747330744
600,80,1,26,slate_pl,0.97,0.6509832641657851
600,80,1,27,slate_pl,0.98,0.4834634860199179
600,80,1,28,slate_pl,0.96,0.44282467355619487
600,80,1,29,slate_pl,1.0,0.33367617207429195
600,80,1,30,slate_pl,0.95,0.5333259538801337
600,80,1,31,slate_pl,1.0,0.38552873261611126
600,80,1,32,slate_pl,0.98,0.1249655649107693
600,80,1,33,slate_pl,0.96,0.17350450996079486
600,80,1,34,slate_pl,1.0,0.4105541732870798
600,80,1,35,slate_pl,0.96,0.28577424041123956
600,80,1,36,slate_pl,0.98,0.2726104360686424
600,80,1,37,slate_pl,0.99,0.135796659914185
600,80,1,38,slate_pl,0.96,0.19732228657507206
